股票代码,文件,数据条数,开始日期,结束日期,策略_总收益率,策略_年化收益率,策略_最大回撤,策略_夏普比率,策略_交易次数,策略_胜率,策略_盈亏比,持有_总收益率,持有_年化收益率,持有_最大回撤,持有_夏普比率,超额收益,胜率优势,回撤改善,夏普提升
600309,df_pre_600309_停牌122_价格异常2_最大异常涨跌幅11.79%.csv,2425,2026-03-06,2016-03-11,0.7152227357042917,0.05766956911072185,0.6747651260528851,0.269107585452605,15,0.26666666666666666,1.1185811630909173,9.476936039206723,0.27649824895628483,0.5961157897147902,0.8134807549612203,-8.761713303502432,-0.23333333333333334,-0.0786493363380949,-0.5443731695086154
600674,df_pre_600674_价格异常1_最大异常涨跌幅11.14%.csv,2425,2026-03-06,2016-03-11,0.6349311213183877,0.0524133189602789,0.26058507742983883,0.26776725290748704,15,0.4,2.3616886244880737,1.5891521204241301,0.10391163857220342,0.301478823501677,0.4716725306644664,-0.9542209991057424,-0.09999999999999998,0.040893746071838155,-0.20390527775697936
600703,df_pre_600703_价格异常3_最大异常涨跌幅14.45%.csv,2425,2026-03-06,2016-03-11,0.6626113641469618,0.054251015202326336,0.6480250388149995,0.2639013265993819,20,0.35,1.1884838143065697,0.62027683288045,0.05142910186285876,0.7855320871654589,0.28844666178125183,0.042334531266511766,-0.15000000000000002,0.13750704835045935,-0.02454533518186991
601988,df_pre_601988.csv,2425,2026-03-06,2016-03-11,0.5376873507160511,0.04572830791348048,0.3539533992041496,0.2507100536156153,16,0.3125,2.574410862815299,1.7521225042742148,0.11093637242468946,0.27100840336134446,0.6128578753835466,-1.2144351535581637,-0.1875,-0.08294499584280512,-0.3621478217679313
601088,df_pre_601088_停牌72_价格异常1_最大异常涨跌幅10.20%.csv,2425,2026-03-06,2016-03-11,0.6115687653884059,0.05084046233442452,0.402100216271452,0.24381331895002337,15,0.2,1.4449608062700647,5.845881671368638,0.22128143402251643,0.43523144404059033,0.7697131229253286,-5.234312905980232,-0.3,0.03313122776913835,-0.5258998039753052
002008,df_pre_002008_价格异常1_最大异常涨跌幅12.82%.csv,2425,2026-03-06,2016-03-11,0.5247954869376832,0.04481378983048079,0.7492919046789195,0.23224764889997168,13,0.07692307692307693,0.7007601945015851,2.9202296296209442,0.15253855863749433,0.7435092569604538,0.49977718641791374,-2.395434142683261,-0.4230769230769231,-0.0057826477184657055,-0.26752953751794206
601166,df_pre_601166_停牌4.csv,2425,2026-03-06,2016-03-11,0.5430939565126187,0.04610979614386612,0.32241794063234397,0.22958176795279328,17,0.4117647058823529,2.3015792571104874,1.015829323710574,0.07556851651236118,0.40615016890697864,0.3426651458427223,-0.4727353671979553,-0.08823529411764708,0.08373222827463467,-0.113083377889929
600010,df_pre_600010_停牌9_价格异常20_最大异常涨跌幅10.34%.csv,2425,2026-03-06,2016-03-11,0.47742639789999997,0.041392939766599746,0.6018427165537485,0.21022033234475748,17,0.4117647058823529,1.4913337159144087,0.5,0.043035206854066255,0.6589403973509933,0.24170225392448283,-0.022573602100000034,-0.08823529411764708,0.057097680797244754,-0.03148192157972535
600196,df_pre_600196_停牌1_价格异常20_最大异常涨跌幅10.98%.csv,2425,2026-03-06,2016-03-11,0.4317282113000005,0.037998309234670735,0.6189183534277299,0.20875635918614985,17,0.35294117647058826,1.2925078643099082,0.7589952477936184,0.060442920888184704,0.7599906792496796,0.30035099850819763,-0.3272670364936179,-0.14705882352941174,0.14107232582194962,-0.09159463932204778
000425,df_pre_000425_停牌29_价格异常3_最大异常涨跌幅14.31%.csv,2425,2026-03-06,2016-03-11,0.4468038120684046,0.03912878005832243,0.4086577680977135,0.20248325348718152,22,0.45454545454545453,1.107133220741317,3.6203797846918047,0.17238879600129842,0.43451080893780725,0.585241405164708,-3.1735759726234,-0.04545454545454547,0.025853040840093766,-0.38275815167752647
600352,df_pre_600352_停牌10_价格异常3_最大异常涨跌幅12.57%.csv,2425,2026-03-06,2016-03-11,0.46223479834299885,0.04027502085111312,0.6730197662368889,0.2018938885301266,18,0.2222222222222222,0.8618416724138809,1.0311949692347824,0.07641759008574223,0.6723307420997262,0.3273419657460976,-0.5689601708917835,-0.2777777777777778,-0.0006890241371626527,-0.12544807721597098
